"ResponseId","topicID","text"
"R_10PkcFVr2L5SojO","religious","
Yes, I am a very religious person. I believe in God and pray each day. I often go
to church. I am a Christian."
"R_10PkcFVr2L5SojO","cute_baby","I think everything a baby or child does is very cute. I think the cutest thing is when they get excited to see Santa Claus. I love it when they sit on Santa's lap."
"R_10PkcFVr2L5SojO","famous","I would like to be famous for being a kind person and helping others. I would also like to be famous for singing beautiful religous songs. I wouldn't want to be a famous actress or athlete.."
"R_10PkcFVr2L5SojO","how_raised","I would be more loving to my parents. Looking back, it seems like I was always fighting with them. Now that I am older, I realize they were trying to be good parents. They weren't trying to make me mad."
"R_10PkcFVr2L5SojO","last_sing","I don't sing very much. Last time I sang, I was alone in car and sang with the radio. I think the last time I sang to someone was HAppy Birthday, a few months ago."
"R_10PkcFVr2L5SojO","mind_body","I think I would prefer the mind of a 30 year old. I like to have intellectual discussions and read alot. I would never want to lose my mind."
"R_10PkcFVr2L5SojO","why_studies","I like giving my input to people. I also like the money I earn. It is not a lot of money, but pays for extra things. It is a great job."
"R_10PkcFVr2L5SojO","strangest","Nothing was really strange about where I grew up. It was a very normal neighborhood, in a normal town. I loved my town that I grew up in."
"R_10PkcFVr2L5SojO","friend_value","I value compassion and loyalty in friendship. I want to have a friend I can tell things too. I also would like to have a good friend I can trust to always be there for me."
"R_10PkcFVr2L5SojO","garden","No, I do not have any plants or a garden. I do not have a green thumb . Plants and trees usually die when I take care of them, unfortunately."
"R_10YpJk5ZuD3QUe9","last_sing","I haven't sang to anyone personally in my life, but I did sing this morning in the shower. Singing in the shower is just something I do from time to time to keep positive. It's a good way to start your day."
"R_10YpJk5ZuD3QUe9","fire_rescue","I would definitely save my smartphone above all else. Having a way to contact love ones in this specific situation is important because of the dangers of the fire spreading. I also rely on my phone to keep in contact with friends and loved ones."
"R_10YpJk5ZuD3QUe9","mind_body","I would like to retain the mind of a 30-year-old. I think it would be better to be sound minded rather than have the body of a 30-year-old. Having the body of a 30-year-old and a non matching mind would be too difficult to control. "
"R_10YpJk5ZuD3QUe9","how_raised","I would change the location of where I was raised. Growing up in America for the most part has been unfulfilling. I feel that I missed a big part of culture that seems to be missing in this country."
"R_10YpJk5ZuD3QUe9","why_studies","I do these online studies because they are fulfilling. I enjoy contributing to the research. I also just enjoy doing them in my spare time."
"R_10YpJk5ZuD3QUe9","famous","I wouldn't want to be famous. I'm sure the money would be great, but the pressure of being famous would get to me. I think dealing with the paparazzi on a daily basis would be too much."
"R_10YpJk5ZuD3QUe9","religious","I am not a religious person. I never had any reason to believe in a higher power and none of my family was guided in that direction. It doesn't affect me either way so I hold no loyalty to a religion."
"R_10YpJk5ZuD3QUe9","strangest","The strangest thing about this place is that there are no public family owned businesses. Everything around here is corporate and chain stores. It takes away from the sense of community that other places seem to have."
"R_10YpJk5ZuD3QUe9","friend_value","I think I value honesty above all else. Friends should become as a second family to me. Them being honest with me shows me how much they care."
"R_10YpJk5ZuD3QUe9","cute_baby","The cutest thing I've seen a child do was not just cute, but admirable. I've seen a child spend their entire evening after school baking cookies for their father. The sentiment of this was entirely adorable."
"R_10YpJk5ZuD3QUe9","garden","I have a small garden in my backyard. It's nothing special, but I do tend to it. At the moment I have carrots growing."
"R_10YpJk5ZuD3QUe9","like_work","I currently work as a computer technician. The best thing about my job is that I get to work on computers and IT hardware all day. It's a dream job."
"R_11cJ3FubZaBqiJp","fire_rescue","I would run for my external hard drive in a heartbeat. While the pictures and documents on there are critically important, my most prized possession is my digital music collection. Culled from thousands of CDs I've owned or borrowed over the last 20 years, I've collected and curated the files for years - adding artwork, labeling things accurately, adding metadata. I have tons of rare albums, CD singles, rare compilations and other CDs ripped at perfect audio quality, so any song I could ever ask for is right at my fingertips. I love a lot of things I own, but in a fire it would be my first thought."
